,Time,ax SRP [m/s^2],ay SRP [m/s^2],az SRP [m/s^2],rx Sun [m],ry Sun [m],rz Sun [m]
15969,764454090.0,-5.933683569442414e-08,-2.726667356369825e-09,-1.1705616933041558e-09,148924662129.5881,6843438987.51769,2937896883.7318916
15970,764454100.0,-5.933684896925716e-08,-2.7267850091479293e-09,-1.1706123934880397e-09,148924621536.09558,6843730878.059434,2938022673.83616
15971,764454110.0,-5.933686224072021e-08,-2.726902651436698e-09,-1.1706631151907417e-09,148924580946.01895,6844022742.528981,2938148518.057301
15972,764454120.0,-5.933687550876068e-08,-2.7270202832197984e-09,-1.1707138583954512e-09,148924540359.42792,6844314580.894718,2938274416.3570538
15973,764454130.0,-5.933688877332579e-08,-2.7271379044809113e-09,-1.1707646230853383e-09,148924499776.3922,6844606393.1250925,2938400368.697118
15974,764454140.0,-5.9336902034362875e-08,-2.7272555152037477e-09,-1.170815409243559e-09,148924459196.98154,6844898179.188611,2938526375.0391526
15975,764454150.0,-5.933691529181935e-08,-2.7273731153720458e-09,-1.1708662168532571e-09,148924418621.26544,6845189939.053835,2938652435.3447795
15976,764454160.0,-5.933692854564269e-08,-2.7274907049695707e-09,-1.1709170458975616e-09,148924378049.31345,6845481672.689387,2938778549.575582
15977,764454170.0,-5.9336941795780295e-08,-2.7276082839801057e-09,-1.170967896359585e-09,148924337481.19507,6845773380.063948,2938904717.6931047
15978,764454180.0,-5.9336955042179785e-08,-2.7277258523874703e-09,-1.1710187682224282e-09,148924296916.97968,6846065061.146255,2939030939.658852
15979,764454190.0,-5.933696828478875e-08,-2.7278434101755054e-09,-1.1710696614691785e-09,148924256356.73657,6846356715.905102,2939157215.434293
15980,764454200.0,-5.9336981523554765e-08,-2.727960957328075e-09,-1.1711205760829055e-09,148924215800.5351,6846648344.309347,2939283544.9808555
